TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Battle Master Tee - Perfect Shirt for D&D Players","Show off your warrior prowess with our Battle Master Tee. In this clever design, we've replaced the 'T' in 'Master' with a detailed sword and added d10 dice for an extra gaming touch. Made from comfortable, high-quality material, this shirt is perfect for any D&D enthusiast or lover of fantasy RPGs. Whether you're a fighter class or just appreciate a good battle, this tee is a fantastic way to display your love for the game.

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,23976,"DnD,Gaming_Shirt,Battle_Master,Tabletop_RPG,Fantasy_RPG,Dungeons_and_Dragons,Fighter_Class,RPG_Shirt,DnD_Gift,Roleplaying_Game,Gamer_Tee,Dice_Shirt,dnd_shirt","cotton,polyester",https://i.etsystatic.com/43129344/r/il/bb9a3b/4953669484/il_fullxfull.4953669484_gvi6.jpg,https://i.etsystatic.com/43129344/r/il/66a586/5001933551/il_fullxfull.5001933551_bh8a.jpg,https://i.etsystatic.com/43129344/r/il/85a80f/4953661744/il_fullxfull.4953661744_iqf2.jpg,https://i.etsystatic.com/43129344/r/il/b5d1cf/5001926921/il_fullxfull.5001926921_e66b.jpg,https://i.etsystatic.com/43129344/r/il/59ccb4/5001928287/il_fullxfull.5001928287_psv2.jpg,https://i.etsystatic.com/43129344/r/il/f658aa/5001928603/il_fullxfull.5001928603_5b63.jpg,https://i.etsystatic.com/43129344/r/il/aef634/4953669462/il_fullxfull.4953669462_mm8m.jpg,,,,"Custom Property",Colors,"Sport Grey,White,Black,Ice Grey","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","37282046798100106262,83788383253832806399,26871197394013888565,19831013271571972915,11702356585417893142,16049943805446886505,12140199545607112677,22209905576029909072,43268064632144513470,18090865878242779056,31646792982078710582,16136635781896956591,12759681093105299453,59574167768364119942,29518934000510808208,76265456675700417111,26883685280586470290,15574599730661415732,17512793779822354405,33446800109035102535,32369419607402608973,27030144964873895770,93203811337399875011,29275045635515150372"
"Roll With It D20 Mug - Gamer's Motto","Get your daily dose of gaming humor with our ""Roll With It"" D20 Mug! This quirky mug features a whimsical d20 die and the catchphrase ""Roll With It"" in fun lettering around the die, echoing the unpredictable nature of role-playing games.

Whether it's for morning coffee or late-night gaming sessions, this mug will add a touch of whimsy to your day. It's also a perfect gift for the Dungeon Master in your life or anyone who enjoys a bit of fun with their gaming gear.

Add some color to your routine with this two-tone, custom accent coffee mug. This 11oz mug features an accented C-Handle that is comfortable to use, as well as an accented interior to add more contrast and character. 
.: White ceramic with colored interior and handle
.: C-handle
.: Eye-catching color contrast 
.: Lead and BPA-free",9.99,USD,4995,"DnD,Gaming_Mug,Roll_With_It,Tabletop_RPG,D20,Geeky_Gifts,Gamer's_Mug,Roleplaying_Game,Coffee_Mug,DnD_Gifts,dnd_mug,d_and_d_mug",ceramic,https://i.etsystatic.com/43129344/r/il/f9161b/5001746109/il_fullxfull.5001746109_774v.jpg,https://i.etsystatic.com/43129344/r/il/1eabcd/4953481852/il_fullxfull.4953481852_2zvr.jpg,https://i.etsystatic.com/43129344/r/il/c835f6/4953483444/il_fullxfull.4953483444_sf56.jpg,https://i.etsystatic.com/43129344/r/il/0271c8/5001751007/il_fullxfull.5001751007_9q9s.jpg,https://i.etsystatic.com/43129344/r/il/f9598a/5001752129/il_fullxfull.5001752129_12bm.jpg,https://i.etsystatic.com/43129344/r/il/1f596f/5001753205/il_fullxfull.5001753205_ds9p.jpg,https://i.etsystatic.com/43129344/r/il/728986/4953488090/il_fullxfull.4953488090_ndpr.jpg,https://i.etsystatic.com/43129344/r/il/64843d/5001755037/il_fullxfull.5001755037_qsjv.jpg,https://i.etsystatic.com/43129344/r/il/a9281d/5001760347/il_fullxfull.5001760347_8g68.jpg,,"Custom Property",Color,"Black,Blue,Navy,Pink,Red",,,,"32432058049837976417,23384436946143134619,78606121433720092248,12489733847442329346,14785622970296561193"
"Victorian Cafe Style Dungeon Master T-Shirt | D&D Inspired Casual Tee | Vintage RPG Gamer Apparel","Channel your inner Dungeon Master with a touch of vintage class with our 'Victorian Cafe Style Dungeon Master' T-Shirt! This D&D-inspired tee blends the charm of Victorian aesthetics with the dynamic role of a Dungeon Master. Crafted with soft, comfortable fabric, it's perfect for your next game night, a casual day out, or as a unique gift for the distinguished DM in your life. Master your style with this vintage-inspired tee!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,23976,"Dungeons_and_Dragons,Gamer_Apparel,DnD_Clothing,Victorian_Style,Geek_Chic,Tabletop_Gaming,Roleplay_Gear,Gamer_Gift,Fantasy_Tee,DM_Style,Vintage_Gamer,Dungeon_Master,dungeon_master_gift","cotton,polyester",https://i.etsystatic.com/43129344/r/il/01b42a/4940573320/il_fullxfull.4940573320_j27v.jpg,https://i.etsystatic.com/43129344/r/il/bfaa6d/4989029009/il_fullxfull.4989029009_cc2x.jpg,https://i.etsystatic.com/43129344/r/il/b2f223/4940762956/il_fullxfull.4940762956_7dp5.jpg,https://i.etsystatic.com/43129344/r/il/6aa22b/4989029747/il_fullxfull.4989029747_25ox.jpg,https://i.etsystatic.com/43129344/r/il/f10fd0/4940570438/il_fullxfull.4940570438_mn6l.jpg,https://i.etsystatic.com/43129344/r/il/58619a/4940572200/il_fullxfull.4940572200_met9.jpg,,,,,"Custom Property",Colors,"Dark Chocolate,Sport Grey,White,Black","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","99503513662936380328,14416987104284107616,24921493680097709161,12082442537917104063,22322898999850525627,31858417687343521993,31578383522672925468,13518620181377943952,30983837860203384406,20362645042539540242,16552436268728785488,27905989825285636337,64301230350047095741,13444028697718690718,33096765063843881015,57836662973794440330,21636358950676932675,10997732387138297586,10496412412849812242,14748263090323410417,15770999301734999868,31776639960828004021,84009515626259292438,18628420223695063113"
"I'd Rather Be In The Underdark T-Shirt | D&D Inspired Casual Tee | Fantasy RPG Gamer Apparel","Show your love for one of the most mysterious locales in the D&D multiverse with our 'I'd Rather Be In The Underdark' T-Shirt! This statement tee lets everyone know where you'd rather be adventuring. Made with soft, comfortable fabric, it's perfect for your next game night, a casual day out, or as a unique gift for the D&D enthusiast in your life. Dive deep into your love for the Underdark with this cool, casual tee!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,17981,"Dungeons_and_Dragons,Underdark_T-Shirt,Gamer_Apparel,DnD_Clothing,Underdark_Lover,Geek_Chic,Tabletop_Gaming,Roleplay_Gear,Gamer_Gift,Fantasy_Tee,RPG_Explorer,DnD_Adventures","cotton,polyester",https://i.etsystatic.com/43129344/r/il/9153c4/4988632821/il_fullxfull.4988632821_e88z.jpg,https://i.etsystatic.com/43129344/r/il/c18c38/4988470905/il_fullxfull.4988470905_fojr.jpg,https://i.etsystatic.com/43129344/r/il/c28a60/4940205978/il_fullxfull.4940205978_af2b.jpg,https://i.etsystatic.com/43129344/r/il/6b4c47/4940207602/il_fullxfull.4940207602_gonx.jpg,https://i.etsystatic.com/43129344/r/il/468103/4940365138/il_fullxfull.4940365138_daxf.jpg,,,,,,"Custom Property",Colors,"Sport Grey,Black,Heather Navy","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","18646314419754682395,26670291090382952823,20233726037534492778,16925119395524433880,21821535081192417991,28148326656973587558,27522008380405793152,13858225804665068087,17168160701610665916,22935871907904583338,32592456589175345610,18769648712739283033,14290470402064506769,17020615202884439007,12497836518660547938,24545182827080649247,13541753910952355713,19428823912150702022"
"I Said I Cast Fireball T-Shirt | Soft D&D Tee | Wizard Spells Inspired Casual Wear","Make a statement with our 'I Said I Cast Fireball' T-Shirt! This soft, comfortable tee pays tribute to one of the most iconic spells in the world of D&D. The simple, understated design lets everyone know that you're not afraid to bring the heat when it comes to your magic. Perfect for game nights, casual days out, or as a unique gift for the wizard in your life. Gear up and get ready to roll for initiative in style!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,23976,"Dungeons_and_Dragons,Fireball_T-Shirt,Gamer_Apparel,Soft_Tee,DnD_Clothing,Fantasy_Fashion,Magic_User,Wizard_Spells,Geek_Chic,Tabletop_Gaming,Roleplay_Gear,Spellcasting_Tee","cotton,polyester",https://i.etsystatic.com/43129344/r/il/eb0eba/4940339164/il_fullxfull.4940339164_rgsy.jpg,https://i.etsystatic.com/43129344/r/il/c9ec12/4940170658/il_fullxfull.4940170658_qz4v.jpg,https://i.etsystatic.com/43129344/r/il/a4aa4a/4940171068/il_fullxfull.4940171068_go26.jpg,https://i.etsystatic.com/43129344/r/il/796bb6/4988437961/il_fullxfull.4988437961_rhpz.jpg,https://i.etsystatic.com/43129344/r/il/c290ac/4988438229/il_fullxfull.4988438229_pyzm.jpg,https://i.etsystatic.com/43129344/r/il/5abd6b/4940339134/il_fullxfull.4940339134_fr5q.jpg,,,,,"Custom Property",Colors,"Light Blue,Sport Grey,White,Heather Navy","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","26182719257319296268,14471832731460954510,74675662765630166276,12854138301067235475,17627840835460217622,11074793449211739892,33799629225674352949,23661071519629864961,71259983842208994330,44974731957281400900,17663607779276580461,24185736057569308800,11277519058852348345,32008329794210574100,28806610595210466621,33719251700529278444,13114803696476000171,16324786220171788723,99822991020683437474,22824375011184124504,69551288308286021113,85867208009052473515,26337032486730143464,31211996458681056540"
"Critical Oops! The Crit Fail Baseball Tee | Funny Dungeons & Dragons Apparel | Casual Geek Style","Hit a style home run with our 'Critical Oops! The #%&*! Crit Fail' Baseball Tee. This shirt is all about embracing the fun and unpredictable nature of D&D with a sense of humor. The contrasting sleeves give this shirt a classic, sporty look, while the design brings a geeky twist. Soft, comfortable, and undeniably hilarious, this baseball tee is a critical success for your wardrobe.

Depending on the color, these shirts can be a blend of cotton, polyester, and rayon. The collar is ribbed knitting for improved durability. The sides have seams to provide structural support.
.: 52% airlume combed and ring-spun cotton, 48% polyester (fiber content may vary for different colors)
.: Extra light fabric (3.6 oz/yd² (122 g/m²))
.: Modern fit
.: Tear-away label
.: Runs smaller than usual",24.99,USD,4995,"Dungeons_and_Dragons,DnD_Baseball_Tee,Critical_Fail,Funny_DnD,Tabletop_RPG,Gaming_Apparel,Geek_Fashion,Roleplay_Gear,Crit_Fail_Design,Casual_DnD,RPG_Apparel,Gaming_Humor","polyester,cotton,rayon",https://i.etsystatic.com/43129344/r/il/5f57e8/4939826340/il_fullxfull.4939826340_iqw7.jpg,https://i.etsystatic.com/43129344/r/il/d79bcb/4939812496/il_fullxfull.4939812496_as5z.jpg,https://i.etsystatic.com/43129344/r/il/2b692c/4939814062/il_fullxfull.4939814062_qljn.jpg,https://i.etsystatic.com/43129344/r/il/e4e373/4988091195/il_fullxfull.4988091195_eeb3.jpg,,,,,,,"Custom Property",Sizes,"S,M,L,XL,2XL",,,,"10480628034671161097,25344449209783761885,16409600380282806858,30459014943071038746,29203121379454063569"
"Dungeon Master Appreciation T-Shirt - 'My Players Bought Me This Shirt'","Step into your next D&D session with our 'Dungeon Master Appreciation T-Shirt' - a unique way to show off your DM prowess and sense of humor! This shirt features a fun and playful message: 'My Players Bought Me This Shirt.' Whether you're plotting your next campaign or simply going about your day, this shirt is a perfect way to show your love for the game.

Made from high-quality materials, our Dungeon Master shirt is comfortable, durable, and ready for long nights of dice rolling. It's a great gift idea for dedicated Dungeon Masters, or a fun treat for yourself. Celebrate your role in the exciting world of D&D and wear your geek pride on your sleeve...or in this case, on your chest!

This tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.

.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,11988,"DnD,DungeonsAndDragons,TabletopGames,RPG,Pathfinder,CriticalRole,DnD5e,Fantasy,Cosplay,TabletopRPG,DnDCharacter,DungeonMaster,dndshirt",cotton,https://i.etsystatic.com/43129344/r/il/8b72b1/4983899921/il_fullxfull.4983899921_an8f.jpg,https://i.etsystatic.com/43129344/r/il/780283/4935643120/il_fullxfull.4935643120_5nuq.jpg,https://i.etsystatic.com/43129344/r/il/545a46/4935608470/il_fullxfull.4935608470_m3xr.jpg,https://i.etsystatic.com/43129344/r/il/f9517e/4935609126/il_fullxfull.4935609126_q9c5.jpg,https://i.etsystatic.com/43129344/r/il/cb9682/4935643356/il_fullxfull.4935643356_p5yd.jpg,,,,,,"Custom Property",Colors,"Black,Heather Navy","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","24278393463676711817,23689950780875204807,23826975653328478909,16533706562011672967,29419405125973120032,87893871051288028810,12225693513619468334,84383392689415145202,25839849074992921485,20482288625174230114,31131493841395611586,17766210729177153252"
"I Need a Long Rest Right Meow Coffee Mug","When your hit points are low and you've used up all your spell slots, sometimes you just need a long rest - right meow! Featuring an adorably exhausted feline and a playful D&D pun, this coffee mug is the perfect companion for those mornings after an intense gaming session. It's also a fantastic gift for the cat-loving adventurers in your life. Sip your favorite brew from this mug and let the world know that you're currently recharging your mana!

Made from high-quality ceramic, it is sturdy and durable, perfect for everyday use or as a unique gift. Whether you're sipping your morning coffee or enjoying a relaxing cup of tea, this mug is sure to bring a smile to your face and brighten up your day.

Add some color to your routine with this two-tone, custom accent coffee mug. This 11oz mug features an accented C-Handle that is comfortable to use, as well as an accented interior to add more contrast and character.

.: White ceramic with colored interior and handle
.: C-handle
.: Eye-catching color contrast",9.99,USD,2997,"DnD,DungeonsAndDragons,TabletopGames,RPG,Pathfinder,CriticalRole,DnD5e,Fantasy,Cosplay,TabletopRPG,DnDCharacter,DungeonMaster,dndmug",Ceramic,https://i.etsystatic.com/43129344/r/il/23e4f9/4983864339/il_fullxfull.4983864339_dpji.jpg,https://i.etsystatic.com/43129344/r/il/b5d860/4935609936/il_fullxfull.4935609936_m2vl.jpg,https://i.etsystatic.com/43129344/r/il/31ed4d/4983867665/il_fullxfull.4983867665_s1m1.jpg,https://i.etsystatic.com/43129344/r/il/772953/4935608770/il_fullxfull.4935608770_86au.jpg,https://i.etsystatic.com/43129344/r/il/3c6244/4983865539/il_fullxfull.4983865539_3tx1.jpg,https://i.etsystatic.com/43129344/r/il/afb98e/4983866567/il_fullxfull.4983866567_g0im.jpg,https://i.etsystatic.com/43129344/r/il/2ed7a5/4935610884/il_fullxfull.4935610884_a2xb.jpg,https://i.etsystatic.com/43129344/r/il/0ee9c3/4935611548/il_fullxfull.4935611548_8puk.jpg,,,"Custom Property",Color,"Black,Pink,Red",,,,"98421372455382843971,20994372485619938457,10195416757919827888"
"The Subtle Fighter d10 Tee","Embrace your inner warrior with 'Subtle Fighter d10 Tee'. This tastefully understated shirt weaves together the aesthetics of simplicity with a tribute to the most enduring class in tabletop gaming. The delicately featured d10 symbol serves as your shield in the everyday battle of life, subtly announcing your fighter's spirit. Perfect for casual get-togethers, gaming events, or just a day out. Where the strength of the fighter meets the elegance of simplicity.

Made from high-quality materials, our fighter shirt is comfortable, durable, and ready for long nights of dice rolling. It's a great gift idea for dedicated front liner, or a fun treat for yourself. Celebrate your role in the exciting world of D&D and wear your geek pride on your sleeve...or in this case, on your chest!

This tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.

.: 100% ring-spun cotton (fiber content may vary for different colors)

.: Light fabric (4.5 oz/yd² (153 g/m²))

.: Eurofit

.: Tear-away label

.: Runs true to size",14.99,USD,23976,"DnD,DungeonsAndDragons,TabletopGames,RPG,Pathfinder,CriticalRole,DnD5e,Fantasy,Cosplay,TabletopRPG,DnDCharacter,DungeonMaster,dndshirt",cotton,https://i.etsystatic.com/43129344/r/il/e8991d/4983921883/il_fullxfull.4983921883_6tpb.jpg,https://i.etsystatic.com/43129344/r/il/879d94/4983921859/il_fullxfull.4983921859_h7eb.jpg,https://i.etsystatic.com/43129344/r/il/4cc584/4983863501/il_fullxfull.4983863501_gvjr.jpg,https://i.etsystatic.com/43129344/r/il/53f5f2/4935607992/il_fullxfull.4935607992_1hkx.jpg,https://i.etsystatic.com/43129344/r/il/55d3b6/4935608758/il_fullxfull.4935608758_b5vm.jpg,https://i.etsystatic.com/43129344/r/il/8b37f7/4983865611/il_fullxfull.4983865611_2roq.jpg,https://i.etsystatic.com/43129344/r/il/474622/4983922315/il_fullxfull.4983922315_r4ug.jpg,,,,"Custom Property",Colors,"Sport Grey,White,Black,Heather Navy","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","25336562339086359554,30035600644073604402,29846888293128986012,23644339002995946746,12672242758565072218,81425959216666751935,10763025269321326985,23313851349182764143,20782859666094702772,31290379252868513809,31599406269448543500,21704428442939104802,14078742485532884962,24171175748823012126,17619715013053322472,12308432004180758956,18860927912525363417,30889037893996401065,25545736829205846568,33778653872262056910,71465098546906116392,19188561092561276182,20848069119302655105,67482661493296086313"
"Knowledge Domain Cleric T-Shirt - 'I Heal and I Know Things' - D&D Inspired Humor Tee","Embrace your inner cleric with our 'I Heal and I Know Things' T-Shirt. Inspired by the Knowledge Domain Cleric from the game of Dungeons & Dragons, this shirt adds a humorous spin to the game's quintessential class role.

Crafted from comfortable materials for all-day wear, this shirt is perfect for your next gaming session, a casual day out, or as a unique gift for your fellow D&D enthusiasts. The clever text is sure to bring smiles and spark conversations wherever you go.

Express your D&D love with knowledge and humor with this stylish T-Shirt today!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,23976,"DnD,Tabletop_Gaming,Cleric,Knowledge_Domain,DnD_T-Shirt,Dungeons_and_Dragons,Humor,Funny_T-Shirt,Gamer_Gift,RPG_Accessories,DnD_Gear,Unique_Tee,dnd_shirt","cotton,polyester",https://i.etsystatic.com/43129344/r/il/5393e8/4956488912/il_fullxfull.4956488912_jjjr.jpg,https://i.etsystatic.com/43129344/r/il/c80d50/5004753289/il_fullxfull.5004753289_mhlu.jpg,https://i.etsystatic.com/43129344/r/il/adb64a/5004729697/il_fullxfull.5004729697_cbqc.jpg,https://i.etsystatic.com/43129344/r/il/1a68b6/4956466482/il_fullxfull.4956466482_81ud.jpg,https://i.etsystatic.com/43129344/r/il/0466a8/5004733723/il_fullxfull.5004733723_dcu1.jpg,https://i.etsystatic.com/43129344/r/il/cf2ba9/4956470992/il_fullxfull.4956470992_jv5i.jpg,https://i.etsystatic.com/43129344/r/il/33ab81/5004753459/il_fullxfull.5004753459_jr6t.jpg,,,,"Custom Property",Colors,"Sport Grey,White,Natural,Ice Grey","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","13560993701113517804,21620659470876123433,89053841344743752915,34754318015760252372,31871656523910066331,21829996872491049924,24922626861749417872,15689377603354140518,57481983193604065790,18081460824301791785,60110499813535911789,17043860523104895510,17323071734977861043,92641110373365187712,62782333855681464089,20153004085745617463,94676701126935279907,83660776878038802699,16953487635932619321,26196549003774087972,14565107785832899144,11095461878769431972,33811556785441314809,23465162682616335441"
"My Players Bought Me This Color-Changing Mug - Dungeon Master Edition","Revel in the spoils of your campaign with our ""My Players Bought Me This"" Color-Changing Mug - Dungeon Master Edition. This magical mug transforms with heat, revealing the proud declaration ""My Players Bought Me This"" once filled with your hot beverage of choice.

Whether a trophy from a successful campaign or a gentle ribbing about your Dungeon Master status, this mug makes for an enjoyable morning routine or game night accessory. It's a unique and fun gift for any Dungeon Master!

Personalized mugs are super popular gifts for friends and loved ones. This one changes color and will be the gift that keeps on giving. The heat-reactive surface reveals our Dungeon Master design once the mug gets warm. The ceramic cup will go back to its original black outside and white inside when it cools down. The C-shaped handle helps keep a sturdy grip. It comes in one size – 11oz (0.33l) – plenty for that big morning cup of coffee.
.: One size: 11oz (0.33 l)
.: Ceramic material with black exterior and white interior
.: Lead and BPA-free
.: Heat-reactive design
.: Glossy finish
.: NB! Hand wash recommended",12.99,USD,999,"DnD,Gaming_Mug,Dungeon_Master,Color_Changing_Mug,Tabletop_RPG,Coffee_Mug,DnD_Gifts,Geeky_Gifts,Roleplaying_Game,Heat_Sensitive_Mug,DM_Gifts,dungeons_and_dragons,dnd_mug",ceramic,https://i.etsystatic.com/43129344/r/il/95ca29/4953632150/il_fullxfull.4953632150_oez2.jpg,https://i.etsystatic.com/43129344/r/il/cda608/5001896729/il_fullxfull.5001896729_rpe4.jpg,https://i.etsystatic.com/43129344/r/il/f50113/4953632702/il_fullxfull.4953632702_3lrg.jpg,https://i.etsystatic.com/43129344/r/il/15c9b8/4953632920/il_fullxfull.4953632920_d9k2.jpg,https://i.etsystatic.com/43129344/r/il/dfd2fe/5001897327/il_fullxfull.5001897327_9av5.jpg,https://i.etsystatic.com/43129344/r/il/b5f43f/5001898121/il_fullxfull.5001898121_dvnl.jpg,https://i.etsystatic.com/43129344/r/il/a51d57/5001898661/il_fullxfull.5001898661_io5f.jpg,https://i.etsystatic.com/43129344/r/il/7acf6d/5001898899/il_fullxfull.5001898899_gb57.jpg,,,,,,,,,33211119905341861116
"Artificer's Insight d8 Tee - Geek Chic","Our Artificer's Insight d8 Tee is the perfect way to subtly show off your love for the Artificer class. Crafted with care, this shirt features a unique design where the ""i's"" dots are replaced by a d8 die, symbolizing the Artificer's unique ability to weave magic into objects.

Not just for game nights, this shirt's understated design makes it versatile enough for everyday wear. It's an excellent conversation starter for fellow enthusiasts and a charming piece in your geek chic wardrobe.

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,23976,"DnD,Artificer,Geek_Chic,d8,Role_Playing,Gaming_Shirt,Unisex_Tee,DnD_Fashion,Tabletop_RPG,Casual_Style,dndshirt,dndartificershirt,dungeons_and_dragons","cotton,polyester",https://i.etsystatic.com/43129344/r/il/a3b21b/4953460958/il_fullxfull.4953460958_2hhw.jpg,https://i.etsystatic.com/43129344/r/il/ba01f6/5001723545/il_fullxfull.5001723545_wmpr.jpg,https://i.etsystatic.com/43129344/r/il/3dfa6c/5001728039/il_fullxfull.5001728039_rjx1.jpg,https://i.etsystatic.com/43129344/r/il/4704ab/4953462394/il_fullxfull.4953462394_slsd.jpg,https://i.etsystatic.com/43129344/r/il/3f3f30/4953462400/il_fullxfull.4953462400_hrp7.jpg,https://i.etsystatic.com/43129344/r/il/3ea276/5001725911/il_fullxfull.5001725911_ncdd.jpg,,,,,"Custom Property",Colors,"Sport Grey,White,Black,Ice Grey","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","19504648247804094110,21821111797150960969,20590423943115287026,33669367388953424451,71915501894628565004,24849874558789413296,23339340614228915140,30888490998004759716,29285574876598403195,25318233145380276585,22025618411304776475,25594354049797215451,53229305562957239936,26298788599440324523,28924385860060807453,30392334491919842411,20798184160763615612,31281558380665310820,27505444784855588487,15874457055776369993,32259596455890435606,17130366979775103656,62387943162226831492,33696268530685847674"
"Understated ""Nori"" California Roll Tee - Casual Sushi Style","Embrace your love for sushi with our Understated ""Nori"" California Roll Tee. This stylish and simple shirt features a minimalist representation of a Nori-wrapped California roll, making it the perfect addition to any sushi enthusiast's wardrobe.

Whether you're a dedicated sushi chef, a foodie, or someone who simply appreciates the art of sushi, this shirt is a subtle yet fun way to express your passion. Why not wear your heart on your sleeve - or, in this case, your favorite roll on your chest?

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",14.99,USD,23976,"Sushi,Nori,California_Roll,Foodie,Japanese_Cuisine,Sushi_T-Shirt,Casual_Style,Foodie_Fashion,Sushi_Lover,Unisex_T-shirt,japanese_style,japanese_streetwear,sea_weed","cotton,polyester",https://i.etsystatic.com/43129344/r/il/08b737/5001466077/il_fullxfull.5001466077_ghgm.jpg,https://i.etsystatic.com/43129344/r/il/2a2968/5001439029/il_fullxfull.5001439029_1n5m.jpg,https://i.etsystatic.com/43129344/r/il/64694f/4953173798/il_fullxfull.4953173798_f1zu.jpg,https://i.etsystatic.com/43129344/r/il/df88bf/4953175114/il_fullxfull.4953175114_spuu.jpg,https://i.etsystatic.com/43129344/r/il/3f3b10/5001442999/il_fullxfull.5001442999_cpbw.jpg,https://i.etsystatic.com/43129344/r/il/dba576/4953198646/il_fullxfull.4953198646_mjlh.jpg,,,,,"Custom Property",Colors,"Sport Grey,White,Black,Ice Grey","Custom Property",Sizes,"S,M,L,XL,2XL,3XL","10416626617250120486,14355646885885860958,23861323090757302628,34313172830842590506,57488460764183864432,15910765467866807162,16039694925280756660,18238118877569317145,31146887057012570145,20554615110504374709,20437808153635802193,31684522801613816471,53252981126881039887,13739654723929527150,17852134957584761148,29342878688187026173,86532537097083692641,21373640375368481709,51748980936742115614,10773314193860223721,23732567688174082567,25690772846621212940,32999705507730854520,56787961570841281334"
